scenario_id,scenario_name,scenario_type,feature_name,file_path,language_area,requires_runtime
clauses-with-orderBy-WithOrderBy1-25,[25] Sort by an integer variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-26,[26] Sort by an integer variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-27,[27] Sort by a float variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-28,[28] Sort by a float variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-29,[29] Sort by a string variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-30,[30] Sort by a string variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-31,[31] Sort by a list variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-32,[32] Sort by a list variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-33,[33] Sort by a date variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-34,[34] Sort by a date variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-35,[35] Sort by a local time variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-36,[36] Sort by a local time variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-37,[37] Sort by a time variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-38,[38] Sort by a time variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-39,[39] Sort by a local date time variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-40,[40] Sort by a local date time variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-41,[41] Sort by a date time variable projected from a node property in ascending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-42,[42] Sort by a date time variable projected from a node property in descending order,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-43,[43] Sort by a variable that is only partially orderable on a non-distinct binding table,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-44,"[44] Sort by a variable that is only partially orderable on a non-distinct binding table, but made distinct",Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-45,[45] Sort order should be consistent with comparisons where comparisons are defined #Example: <exampleName>,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy1-46,[46] Fail on sorting by an undefined variable #Example: <exampleName>,Scenario Outline,WithOrderBy1 - Order by a single variable,clauses/with-orderBy/WithOrderBy1.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-01,[1] Sort by a boolean expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-02,[2] Sort by a boolean expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-03,[3] Sort by an integer expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-04,[4] Sort by an integer expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-05,[5] Sort by a float expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-06,[6] Sort by a float expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-07,[7] Sort by a string expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-08,[8] Sort by a string expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-09,[9] Sort by a list expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-10,[10] Sort by a list expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-11,[11] Sort by a date expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-12,[12] Sort by a date expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-13,[13] Sort by a local time expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-14,[14] Sort by a local time expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-15,[15] Sort by a time expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-16,[16] Sort by a time expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-17,[17] Sort by a local date time expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-18,[18] Sort by a local date time expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-19,[19] Sort by a date time expression in ascending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-20,[20] Sort by a date time expression in descending order,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-21,[21] Sort by an expression that is only partially orderable on a non-distinct binding table,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-22,"[22] Sort by an expression that is only partially orderable on a non-distinct binding table, but used as a grouping key",Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-23,"[23] Sort by an expression that is only partially orderable on a non-distinct binding table, but used in parts as a grouping key",Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-24,"[24] Sort by an expression that is only partially orderable on a non-distinct binding table, but made distinct",Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy2-25,[25] Fail on sorting by an aggregation,Scenario Outline,WithOrderBy2 - Order by a single expression,clauses/with-orderBy/WithOrderBy2.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-01,"[1] Sort by two expressions, both in ascending order",Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-02,"[2] Sort by two expressions, first in ascending order, second in descending order",Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-03,"[3] Sort by two expressions, first in descending order, second in ascending order",Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-04,"[4] Sort by two expressions, both in descending order",Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-05,[5] An expression without explicit sort direction is sorted in ascending order,Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-06,[6] An constant expression does not influence the order determined by other expression before and after the constant expression,Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-07,[7] The order direction cannot be overwritten,Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy3-08,[8] Fail on sorting by any number of undefined variables in any position #Example: <exampleName>,Scenario Outline,WithOrderBy3 - Order by multiple expressions,clauses/with-orderBy/WithOrderBy3.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-01,[1] Sort by a projected expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-02,[2] Sort by an alias of a projected expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-03,[3] Sort by two projected expressions with order priority being different than projection order,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-04,[4] Sort by one projected expression and one alias of a projected expression with order priority being different than projection order,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-05,[5] Sort by one alias of a projected expression and one projected expression with order priority being different than projection order,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-06,[6] Sort by aliases of two projected expressions with order priority being different than projection order,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-07,[7] Sort by an alias of a projected expression where the alias shadows an existing variable,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-08,[8] Sort by non-projected existing variable,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-09,[9] Sort by an alias of a projected expression containing the variable shadowed by the alias,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-10,[10] Sort by a non-projected expression containing an alias of a projected expression containing the variable shadowed by the alias,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-11,[11] Sort by an aggregate projection,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-12,[12] Sort by an aliased aggregate projection,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-13,[13] Fail on sorting by a non-projected aggregation on a variable,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-14,[14] Fail on sorting by a non-projected aggregation on an expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-15,[15] Sort by an aliased aggregate projection does allow subsequent matching,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-16,[16] Handle constants and parameters inside an order by item which contains an aggregation expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-17,[17] Handle projected variables inside an order by item which contains an aggregation expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-18,[18]  Handle projected property accesses inside an order by item which contains an aggregation expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-19,[19] Fail if not projected variables are used inside an order by item which contains an aggregation expression,Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-orderBy-WithOrderBy4-20,"[20] Fail if more complex expressions, even if projected, are used inside an order by item which contains an aggregation expression",Scenario,WithOrderBy4 - Order by in combination with projection and aliasing,clauses/with-orderBy/WithOrderBy4.feature,clauses.with-orderBy,False
clauses-with-skip-limit-WithSkipLimit1-01,[1] Handle dependencies across WITH with SKIP,Scenario,WithSkipLimit1 - Skip,clauses/with-skip-limit/WithSkipLimit1.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit1-02,[2] Ordering and skipping on aggregate,Scenario,WithSkipLimit1 - Skip,clauses/with-skip-limit/WithSkipLimit1.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit2-01,[1] ORDER BY and LIMIT can be used,Scenario,WithSkipLimit2 - Limit,clauses/with-skip-limit/WithSkipLimit2.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit2-02,[2] Handle dependencies across WITH with LIMIT,Scenario,WithSkipLimit2 - Limit,clauses/with-skip-limit/WithSkipLimit2.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit2-03,[3] Connected components succeeding WITH with LIMIT,Scenario,WithSkipLimit2 - Limit,clauses/with-skip-limit/WithSkipLimit2.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit2-04,[4] Ordering and limiting on aggregate,Scenario,WithSkipLimit2 - Limit,clauses/with-skip-limit/WithSkipLimit2.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit3-01,[1] Get rows in the middle,Scenario,WithSkipLimit3 - Skip and limit,clauses/with-skip-limit/WithSkipLimit3.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit3-02,[2] Get rows in the middle by param,Scenario,WithSkipLimit3 - Skip and limit,clauses/with-skip-limit/WithSkipLimit3.feature,clauses.with-skip-limit,True
clauses-with-skip-limit-WithSkipLimit3-03,[3] Limiting amount of rows when there are fewer left than the LIMIT argument,Scenario,WithSkipLimit3 - Skip and limit,clauses/with-skip-limit/WithSkipLimit3.feature,clauses.with-skip-limit,True
clauses-with-where-WithWhere1-01,[1] Filter node with property predicate on a single variable with multiple bindings,Scenario,WithWhere1 - Filter single variable,clauses/with-where/WithWhere1.feature,clauses.with-where,True
clauses-with-where-WithWhere1-02,[2] Filter node with property predicate on a single variable with multiple distinct bindings,Scenario,WithWhere1 - Filter single variable,clauses/with-where/WithWhere1.feature,clauses.with-where,True
clauses-with-where-WithWhere1-03,[3] Filter for an unbound relationship variable,Scenario,WithWhere1 - Filter single variable,clauses/with-where/WithWhere1.feature,clauses.with-where,True
clauses-with-where-WithWhere1-04,[4] Filter for an unbound node variable,Scenario,WithWhere1 - Filter single variable,clauses/with-where/WithWhere1.feature,clauses.with-where,True
clauses-with-where-WithWhere2-01,[1] Filter nodes with conjunctive two-part property predicate on multi variables with multiple bindings,Scenario,WithWhere2 - Filter multiple variables,clauses/with-where/WithWhere2.feature,clauses.with-where,True
clauses-with-where-WithWhere2-02,[2] Filter node with conjunctive multi-part property predicates on multi variables with multiple bindings,Scenario,WithWhere2 - Filter multiple variables,clauses/with-where/WithWhere2.feature,clauses.with-where,True
clauses-with-where-WithWhere3-01,[1] Join between node identities,Scenario,WithWhere3 - Equi-Joins on variables,clauses/with-where/WithWhere3.feature,clauses.with-where,True
clauses-with-where-WithWhere3-02,[2] Join between node properties of disconnected nodes,Scenario,WithWhere3 - Equi-Joins on variables,clauses/with-where/WithWhere3.feature,clauses.with-where,True
clauses-with-where-WithWhere3-03,[3] Join between node properties of adjacent nodes,Scenario,WithWhere3 - Equi-Joins on variables,clauses/with-where/WithWhere3.feature,clauses.with-where,True
clauses-with-where-WithWhere4-01,[1] Join nodes on inequality,Scenario,WithWhere4 - Non-Equi-Joins on variables,clauses/with-where/WithWhere4.feature,clauses.with-where,True
clauses-with-where-WithWhere4-02,[2] Join with disjunctive multi-part predicates including patterns,Scenario,WithWhere4 - Non-Equi-Joins on variables,clauses/with-where/WithWhere4.feature,clauses.with-where,True
clauses-with-where-WithWhere5-01,[1] Filter out on null,Scenario,WithWhere5 - Filter on predicate resulting in null,clauses/with-where/WithWhere5.feature,clauses.with-where,True
clauses-with-where-WithWhere5-02,[2] Filter out on null if the AND'd predicate evaluates to false,Scenario,WithWhere5 - Filter on predicate resulting in null,clauses/with-where/WithWhere5.feature,clauses.with-where,True
clauses-with-where-WithWhere5-03,[3] Filter out on null if the AND'd predicate evaluates to true,Scenario,WithWhere5 - Filter on predicate resulting in null,clauses/with-where/WithWhere5.feature,clauses.with-where,True
clauses-with-where-WithWhere5-04,[4] Do not filter out on null if the OR'd predicate evaluates to true,Scenario,WithWhere5 - Filter on predicate resulting in null,clauses/with-where/WithWhere5.feature,clauses.with-where,True
clauses-with-where-WithWhere6-01,[1] Filter a single aggregate,Scenario,WithWhere6 - Filter on aggregates,clauses/with-where/WithWhere6.feature,clauses.with-where,True
clauses-with-where-WithWhere7-01,[1] WHERE sees a variable bound before but not after WITH,Scenario,WithWhere7 - Variable visibility under aliasing,clauses/with-where/WithWhere7.feature,clauses.with-where,True
clauses-with-where-WithWhere7-02,[2] WHERE sees a variable bound after but not before WITH,Scenario,WithWhere7 - Variable visibility under aliasing,clauses/with-where/WithWhere7.feature,clauses.with-where,True
clauses-with-where-WithWhere7-03,"[3] WHERE sees both, variable bound before but not after WITH and variable bound after but not before WITH",Scenario,WithWhere7 - Variable visibility under aliasing,clauses/with-where/WithWhere7.feature,clauses.with-where,True
expressions-aggregation-Aggregation1-01,[1] Count only non-null values,Scenario,Aggregation1 - Count,expressions/aggregation/Aggregation1.feature,expressions.aggregation,True
expressions-aggregation-Aggregation1-02,[2] Counting loop relationships,Scenario,Aggregation1 - Count,expressions/aggregation/Aggregation1.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-01,[1] `max()` over integers,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-02,[2] `min()` over integers,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-03,[3] `max()` over floats,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-04,[4] `min()` over floats,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-05,[5] `max()` over mixed numeric values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-06,[6] `min()` over mixed numeric values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-07,[7] `max()` over strings,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-08,[8] `min()` over strings,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-09,[9] `max()` over list values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-10,[10] `min()` over list values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-11,[11] `max()` over mixed values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation2-12,[12] `min()` over mixed values,Scenario,Aggregation2 - Min and Max,expressions/aggregation/Aggregation2.feature,expressions.aggregation,True
expressions-aggregation-Aggregation3-01,[1] Sum only non-null values,Scenario,Aggregation3 - Sum,expressions/aggregation/Aggregation3.feature,expressions.aggregation,True
expressions-aggregation-Aggregation3-02,[2] No overflow during summation,Scenario,Aggregation3 - Sum,expressions/aggregation/Aggregation3.feature,expressions.aggregation,True
expressions-aggregation-Aggregation5-01,[1] `collect()` filtering nulls,Scenario,Aggregation5 - Collect,expressions/aggregation/Aggregation5.feature,expressions.aggregation,True
expressions-aggregation-Aggregation5-02,[2] OPTIONAL MATCH and `collect()` on node property,Scenario,Aggregation5 - Collect,expressions/aggregation/Aggregation5.feature,expressions.aggregation,True
expressions-aggregation-Aggregation6-01,[1] `percentileDisc()`,Scenario Outline,Aggregation6 - Percentiles,expressions/aggregation/Aggregation6.feature,expressions.aggregation,True
expressions-aggregation-Aggregation6-02,[2] `percentileCont()`,Scenario Outline,Aggregation6 - Percentiles,expressions/aggregation/Aggregation6.feature,expressions.aggregation,True
expressions-aggregation-Aggregation6-03,[3] `percentileCont()` failing on bad arguments,Scenario Outline,Aggregation6 - Percentiles,expressions/aggregation/Aggregation6.feature,expressions.aggregation,True
expressions-aggregation-Aggregation6-04,[4] `percentileDisc()` failing on bad arguments,Scenario Outline,Aggregation6 - Percentiles,expressions/aggregation/Aggregation6.feature,expressions.aggregation,True
expressions-aggregation-Aggregation6-05,[5] `percentileDisc()` failing in more involved query,Scenario,Aggregation6 - Percentiles,expressions/aggregation/Aggregation6.feature,expressions.aggregation,True
expressions-aggregation-Aggregation8-01,[1] Distinct on unbound node,Scenario,Aggregation8 - DISTINCT,expressions/aggregation/Aggregation8.feature,expressions.aggregation,True
expressions-aggregation-Aggregation8-02,[2] Distinct on null,Scenario,Aggregation8 - DISTINCT,expressions/aggregation/Aggregation8.feature,expressions.aggregation,True
expressions-aggregation-Aggregation8-03,[3] Collect distinct nulls,Scenario,Aggregation8 - DISTINCT,expressions/aggregation/Aggregation8.feature,expressions.aggregation,True
expressions-aggregation-Aggregation8-04,[4] Collect distinct values mixed with nulls,Scenario,Aggregation8 - DISTINCT,expressions/aggregation/Aggregation8.feature,expressions.aggregation,True
expressions-boolean-Boolean1-01,[1] Conjunction of two truth values,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-02,[2] Conjunction of three truth values,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-03,[3] Conjunction of many truth values,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-04,[4] Conjunction is commutative on non-null,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-05,[5] Conjunction is commutative on null,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-06,[6] Conjunction is associative on non-null,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-07,[7] Conjunction is associative on null,Scenario,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean1-08,[8] Fail on conjunction of at least one non-booleans,Scenario Outline,Boolean1 - And logical operations,expressions/boolean/Boolean1.feature,expressions.boolean,False
expressions-boolean-Boolean2-01,[1] Disjunction of two truth values,Scenario,Boolean2 - OR logical operations,expressions/boolean/Boolean2.feature,expressions.boolean,False
expressions-boolean-Boolean2-02,[2] Disjunction of three truth values,Scenario,Boolean2 - OR logical operations,expressions/boolean/Boolean2.feature,expressions.boolean,False
expressions-boolean-Boolean2-03,[3] Disjunction of many truth values,Scenario,Boolean2 - OR logical operations,expressions/boolean/Boolean2.feature,expressions.boolean,False
expressions-boolean-Boolean2-04,[4] Disjunction is commutative on non-null,Scenario,Boolean2 - OR logical operations,expressions/boolean/Boolean2.feature,expressions.boolean,False
